user_id,job_id,compute_hours,storage_gb,queries_run,date,cloud_provider,region,profile,job_type,instance_type,year,month,day,week,compute_per_query,avg_compute_per_user,usage_intensity
1,job_34,2.38,202.37,176,2026-01-27,gcp,us-east-1,low,ad-hoc,large,2026,1,27,5,0.013522727272727271,2.3419230769230768,medium
78,job_46,1.49,211.67,721,2026-01-27,gcp,sa-east-1,medium,batch,small,2026,1,27,5,0.0020665742024965324,3.5476470588235296,low
22,job_44,0.96,337.01,848,2026-01-27,aws,sa-east-1,medium,batch,medium,2026,1,27,5,0.0011320754716981133,4.81875,low
55,job_17,7.9,439.75,752,2026-01-27,azure,us-east-1,high,batch,small,2026,1,27,5,0.010505319148936171,8.7732,high
184,job_21,2.13,185.57,426,2026-01-27,aws,us-west-2,low,ad-hoc,small,2026,1,27,5,0.005,2.425135135135135,medium
145,job_38,6.09,219.39,174,2026-01-27,aws,us-east-1,low,streaming,small,2026,1,27,5,0.034999999999999996,2.2644,high
7,job_22,2.26,316.59,31,2026-01-27,gcp,us-west-2,low,batch,small,2026,1,27,5,0.0729032258064516,1.4213636363636364,medium
112,job_33,0.83,207.3,805,2026-01-27,azure,sa-east-1,medium,streaming,medium,2026,1,27,5,0.001031055900621118,3.936774193548387,low
116,job_24,1.79,115.32,96,2026-01-27,azure,us-west-2,low,batch,small,2026,1,27,5,0.018645833333333334,2.5308333333333333,low
157,job_13,4.7,57.07,562,2026-01-27,gcp,us-east-1,medium,streaming,medium,2026,1,27,5,0.008362989323843417,3.585714285714286,medium
185,job_43,0.66,154.73,37,2026-01-27,aws,sa-east-1,low,batch,small,2026,1,27,5,0.01783783783783784,1.8623529411764705,low
24,job_7,12.08,342.43,1888,2026-01-27,azure,us-west-2,high,ad-hoc,medium,2026,1,27,5,0.0063983050847457625,7.641818181818182,high
134,job_50,1.95,312.4,415,2026-01-27,azure,sa-east-1,low,ad-hoc,medium,2026,1,27,5,0.004698795180722891,2.286,low
42,job_33,1.33,324.19,376,2026-01-27,gcp,us-east-1,low,streaming,medium,2026,1,27,5,0.0035372340425531917,1.563809523809524,low
136,job_35,6.84,227.02,65,2026-01-28,gcp,us-east-1,low,batch,small,2026,1,28,5,0.10523076923076922,2.246551724137931,high
147,job_48,0.08,106.64,110,2026-01-28,gcp,us-east-1,low,batch,large,2026,1,28,5,0.0007272727272727273,1.4824000000000002,low
127,job_23,17.21,105.65,1574,2026-01-28,gcp,us-east-1,high,batch,large,2026,1,28,5,0.010933926302414233,7.961764705882352,high
21,job_21,8.43,241.68,273,2026-01-28,aws,us-east-1,medium,ad-hoc,small,2026,1,28,5,0.03087912087912088,4.801764705882353,high
38,job_39,0.6,13.41,494,2026-01-28,gcp,us-west-2,low,streaming,medium,2026,1,28,5,0.0012145748987854252,1.8984,low
19,job_48,1.72,151.57,200,2026-01-28,azure,us-east-1,low,batch,large,2026,1,28,5,0.0086,2.0615,low
122,job_50,5.65,63.51,1566,2026-01-28,gcp,sa-east-1,high,ad-hoc,medium,2026,1,28,5,0.003607918263090677,5.652857142857143,medium
127,job_40,4.5,607.17,268,2026-01-28,gcp,us-east-1,high,streaming,small,2026,1,28,5,0.016791044776119403,7.961764705882352,medium
176,job_26,1.12,233.23,302,2026-01-28,aws,us-west-2,low,batch,large,2026,1,28,5,0.0037086092715231792,1.7218181818181817,low
12,job_22,2.15,43.66,354,2026-01-28,gcp,us-east-1,low,batch,small,2026,1,28,5,0.006073446327683615,2.54,medium
200,job_35,0.91,499.55,326,2026-01-28,aws,sa-east-1,medium,batch,small,2026,1,28,5,0.0027914110429447855,3.313333333333333,low
112,job_7,0.34,460.02,525,2026-01-28,azure,sa-east-1,medium,ad-hoc,medium,2026,1,28,5,0.0006476190476190477,3.936774193548387,low
13,job_8,0.78,8.84,472,2026-01-28,aws,sa-east-1,low,batch,large,2026,1,28,5,0.001652542372881356,1.7563333333333333,low
11,job_13,8.04,169.42,980,2026-01-28,gcp,us-east-1,high,streaming,medium,2026,1,28,5,0.00820408163265306,9.243636363636362,high
23,job_48,4.01,179.34,620,2026-01-28,azure,us-west-2,medium,batch,large,2026,1,28,5,0.006467741935483871,4.216111111111111,medium
183,job_4,21.15,630.57,1452,2026-01-28,azure,us-east-1,high,streaming,medium,2026,1,28,5,0.014566115702479338,8.930769230769231,high
160,job_11,3.28,195.39,1304,2026-01-28,gcp,us-east-1,high,streaming,small,2026,1,28,5,0.0025153374233128833,6.783181818181817,medium
99,job_43,0.93,149.33,266,2026-01-28,aws,us-west-2,low,batch,small,2026,1,28,5,0.0034962406015037594,1.7431999999999999,low
23,job_19,0.81,279.0,465,2026-01-28,azure,us-west-2,medium,ad-hoc,large,2026,1,28,5,0.0017419354838709678,4.216111111111111,low
127,job_16,3.5,74.0,254,2026-01-28,gcp,us-east-1,high,streaming,large,2026,1,28,5,0.013779527559055118,7.961764705882352,medium
23,job_21,1.47,236.56,82,2026-01-28,azure,us-west-2,medium,ad-hoc,small,2026,1,28,5,0.01792682926829268,4.216111111111111,low
100,job_25,5.29,361.78,858,2026-01-28,aws,us-west-2,medium,batch,medium,2026,1,28,5,0.006165501165501165,5.567916666666666,medium
47,job_35,0.17,37.66,212,2026-01-28,azure,sa-east-1,low,batch,small,2026,1,28,5,0.0008018867924528303,2.320689655172414,low
7,job_17,1.96,312.06,192,2026-01-28,gcp,us-west-2,low,batch,small,2026,1,28,5,0.010208333333333333,1.4213636363636364,low
145,job_34,0.64,93.88,270,2026-01-28,aws,us-east-1,low,ad-hoc,large,2026,1,28,5,0.0023703703703703703,2.2644,low
33,job_31,13.54,583.23,174,2026-01-28,azure,sa-east-1,high,batch,small,2026,1,28,5,0.07781609195402299,8.9428125,high
182,job_46,3.32,295.96,568,2026-01-28,gcp,sa-east-1,medium,batch,small,2026,1,28,5,0.005845070422535211,5.874333333333333,medium
14,job_27,8.47,125.74,628,2026-01-28,gcp,us-east-1,medium,batch,small,2026,1,28,5,0.013487261146496817,4.770833333333333,high
104,job_30,20.1,124.45,310,2026-01-28,aws,us-east-1,high,ad-hoc,small,2026,1,28,5,0.06483870967741936,9.665,high
19,job_43,3.4,239.55,133,2026-01-28,azure,us-east-1,low,batch,small,2026,1,28,5,0.02556390977443609,2.0615,medium
66,job_20,0.13,318.38,151,2026-01-28,azure,us-west-2,low,streaming,medium,2026,1,28,5,0.0008609271523178808,1.4806666666666666,low
79,job_41,1.18,256.97,372,2026-01-28,gcp,us-east-1,low,streaming,large,2026,1,28,5,0.003172043010752688,2.416875,low
12,job_20,1.17,328.61,373,2026-01-28,gcp,us-east-1,low,streaming,medium,2026,1,28,5,0.003136729222520107,2.54,low
21,job_12,4.86,63.24,584,2026-01-28,aws,us-east-1,medium,batch,small,2026,1,28,5,0.008321917808219179,4.801764705882353,medium
190,job_1,8.6,340.27,32,2026-01-28,gcp,us-east-1,high,ad-hoc,small,2026,1,28,5,0.26875,8.861304347826087,high
119,job_36,0.23,338.1,303,2026-01-28,gcp,us-west-2,low,ad-hoc,small,2026,1,28,5,0.0007590759075907591,1.6035714285714284,low
63,job_19,1.86,320.02,370,2026-01-28,azure,sa-east-1,low,ad-hoc,large,2026,1,28,5,0.005027027027027027,2.5116666666666663,low
63,job_18,8.05,70.44,272,2026-01-28,azure,sa-east-1,low,batch,small,2026,1,28,5,0.02959558823529412,2.5116666666666663,high
170,job_5,4.87,349.28,702,2026-01-28,azure,sa-east-1,medium,streaming,large,2026,1,28,5,0.006937321937321938,4.8589473684210525,medium
43,job_28,2.52,505.42,70,2026-01-28,gcp,sa-east-1,high,batch,large,2026,1,28,5,0.036,9.005454545454546,medium
174,job_25,1.79,192.0,256,2026-01-28,azure,us-west-2,low,batch,medium,2026,1,28,5,0.0069921875,2.163181818181818,low
19,job_43,0.55,266.76,308,2026-01-28,azure,us-east-1,low,batch,small,2026,1,28,5,0.0017857142857142859,2.0615,low
142,job_34,5.64,174.88,25,2026-01-28,gcp,us-west-2,low,ad-hoc,large,2026,1,28,5,0.2256,2.073421052631579,medium
120,job_49,15.0,362.25,952,2026-01-28,azure,us-west-2,high,streaming,large,2026,1,28,5,0.015756302521008403,7.648000000000001,high
48,job_27,2.79,110.24,478,2026-01-28,aws,sa-east-1,low,batch,small,2026,1,28,5,0.005836820083682009,2.8644,medium
101,job_1,1.48,284.09,152,2026-01-28,gcp,sa-east-1,medium,ad-hoc,small,2026,1,28,5,0.009736842105263158,3.2725,low
102,job_28,0.19,489.34,1182,2026-01-28,gcp,us-east-1,high,batch,large,2026,1,28,5,0.0001607445008460237,9.755714285714287,low
193,job_32,6.13,455.09,370,2026-01-28,aws,us-east-1,medium,streaming,medium,2026,1,28,5,0.016567567567567568,3.1986363636363637,high
177,job_3,6.96,168.92,9,2026-01-29,gcp,us-east-1,low,batch,small,2026,1,29,5,0.7733333333333333,1.5295454545454545,high
150,job_29,5.32,78.02,496,2026-01-29,aws,sa-east-1,medium,streaming,small,2026,1,29,5,0.010725806451612904,4.963461538461539,medium
184,job_5,3.13,137.97,177,2026-01-29,aws,us-west-2,low,streaming,large,2026,1,29,5,0.01768361581920904,2.425135135135135,medium
75,job_50,1.74,6.83,429,2026-01-29,azure,us-east-1,low,ad-hoc,medium,2026,1,29,5,0.0040559440559440555,1.7676923076923077,low
171,job_16,0.11,149.92,175,2026-01-29,azure,us-west-2,low,streaming,large,2026,1,29,5,0.0006285714285714285,2.0786956521739133,low
126,job_9,0.76,164.87,271,2026-01-29,aws,us-west-2,low,ad-hoc,large,2026,1,29,5,0.002804428044280443,3.9012000000000002,low
174,job_12,1.93,134.28,440,2026-01-29,azure,us-west-2,low,batch,small,2026,1,29,5,0.004386363636363636,2.163181818181818,low
192,job_31,0.44,409.67,1652,2026-01-29,azure,sa-east-1,high,batch,small,2026,1,29,5,0.00026634382566585957,8.749032258064515,low
43,job_45,13.64,427.35,230,2026-01-29,gcp,sa-east-1,high,ad-hoc,small,2026,1,29,5,0.059304347826086956,9.005454545454546,high
9,job_38,3.23,135.85,70,2026-01-29,gcp,us-east-1,low,streaming,small,2026,1,29,5,0.046142857142857145,2.261,medium
81,job_19,9.77,3.98,325,2026-01-29,gcp,sa-east-1,low,ad-hoc,large,2026,1,29,5,0.03006153846153846,1.8499999999999999,high
129,job_47,0.34,343.36,23,2026-01-29,gcp,us-east-1,low,streaming,medium,2026,1,29,5,0.014782608695652176,1.936,low
91,job_8,0.56,44.97,214,2026-01-29,aws,us-west-2,low,batch,large,2026,1,29,5,0.002616822429906542,1.7157142857142857,low
67,job_41,0.59,114.25,481,2026-01-29,azure,sa-east-1,low,streaming,large,2026,1,29,5,0.0012266112266112266,1.8656,low
192,job_32,1.95,506.98,1380,2026-01-29,azure,sa-east-1,high,streaming,medium,2026,1,29,5,0.0014130434782608696,8.749032258064515,low
48,job_46,9.87,280.65,99,2026-01-29,aws,sa-east-1,low,batch,small,2026,1,29,5,0.09969696969696969,2.8644,high
136,job_10,0.58,118.09,338,2026-01-29,gcp,us-east-1,low,streaming,small,2026,1,29,5,0.0017159763313609466,2.246551724137931,low
49,job_39,2.37,25.01,66,2026-01-29,azure,us-west-2,low,streaming,medium,2026,1,29,5,0.03590909090909091,1.8661538461538463,medium
72,job_43,0.03,293.83,374,2026-01-29,azure,us-west-2,low,batch,small,2026,1,29,5,8.021390374331551e-05,1.906,low
2,job_3,0.33,328.58,425,2026-01-29,aws,us-west-2,low,batch,small,2026,1,29,5,0.0007764705882352942,1.5665,low
72,job_35,1.15,227.71,287,2026-01-29,azure,us-west-2,low,batch,small,2026,1,29,5,0.004006968641114982,1.906,low
189,job_35,6.22,253.17,402,2026-01-29,azure,us-east-1,low,batch,small,2026,1,29,5,0.015472636815920397,1.3622222222222222,high
54,job_20,2.45,210.79,33,2026-01-29,aws,us-east-1,low,streaming,medium,2026,1,29,5,0.07424242424242425,2.6903571428571427,medium
168,job_35,0.87,131.0,88,2026-01-29,aws,sa-east-1,low,batch,small,2026,1,29,5,0.009886363636363636,1.5860714285714284,low
200,job_12,1.87,376.21,380,2026-01-29,aws,sa-east-1,medium,batch,small,2026,1,29,5,0.0049210526315789475,3.313333333333333,low
106,job_10,4.01,153.84,468,2026-01-29,gcp,us-west-2,low,streaming,small,2026,1,29,5,0.008568376068376068,2.200416666666667,medium
83,job_23,9.27,167.8,476,2026-01-29,azure,sa-east-1,high,batch,large,2026,1,29,5,0.019474789915966385,7.239473684210527,high
18,job_39,0.29,313.05,24,2026-01-29,azure,sa-east-1,low,streaming,medium,2026,1,29,5,0.012083333333333333,1.3175000000000001,low
74,job_39,5.2,106.9,484,2026-01-29,azure,us-west-2,medium,streaming,medium,2026,1,29,5,0.010743801652892562,2.9016,medium
114,job_18,15.55,196.34,584,2026-01-29,gcp,us-west-2,high,batch,small,2026,1,29,5,0.026626712328767125,9.148333333333333,high
27,job_27,9.0,392.12,185,2026-01-29,aws,us-west-2,medium,batch,small,2026,1,29,5,0.04864864864864865,4.896315789473684,high
192,job_42,5.94,213.4,492,2026-01-29,azure,sa-east-1,high,ad-hoc,small,2026,1,29,5,0.012073170731707317,8.749032258064515,medium
58,job_14,0.7,39.38,200,2026-01-29,aws,us-east-1,low,streaming,small,2026,1,29,5,0.0034999999999999996,1.9829999999999999,low
174,job_16,2.79,252.44,58,2026-01-29,azure,us-west-2,low,streaming,large,2026,1,29,5,0.04810344827586207,2.163181818181818,medium
101,job_35,1.38,215.58,567,2026-01-29,gcp,sa-east-1,medium,batch,small,2026,1,29,5,0.0024338624338624336,3.2725,low
99,job_3,1.06,279.09,373,2026-01-29,aws,us-west-2,low,batch,small,2026,1,29,5,0.002841823056300268,1.7431999999999999,low
199,job_23,5.5,65.36,894,2026-01-29,azure,sa-east-1,medium,batch,large,2026,1,29,5,0.006152125279642058,4.5,medium
42,job_5,4.21,244.37,89,2026-01-29,gcp,us-east-1,low,streaming,large,2026,1,29,5,0.047303370786516856,1.563809523809524,medium
118,job_32,1.18,155.4,45,2026-01-29,gcp,us-west-2,medium,streaming,medium,2026,1,29,5,0.02622222222222222,2.977777777777778,low
26,job_25,0.34,261.92,333,2026-01-29,aws,us-west-2,low,batch,medium,2026,1,29,5,0.001021021021021021,2.114090909090909,low
43,job_45,0.09,110.14,1110,2026-01-29,gcp,sa-east-1,high,ad-hoc,small,2026,1,29,5,8.108108108108108e-05,9.005454545454546,low
76,job_25,5.06,299.68,922,2026-01-29,azure,us-east-1,medium,batch,medium,2026,1,29,5,0.005488069414316702,3.0675,medium
70,job_24,20.47,269.27,1520,2026-01-29,aws,us-east-1,high,batch,small,2026,1,29,5,0.013467105263157895,6.96952380952381,high
162,job_26,1.13,22.84,265,2026-01-29,gcp,sa-east-1,low,batch,large,2026,1,29,5,0.004264150943396226,2.0143333333333335,low
18,job_30,0.86,118.67,66,2026-01-29,azure,sa-east-1,low,ad-hoc,small,2026,1,29,5,0.013030303030303031,1.3175000000000001,low
175,job_28,0.88,223.1,158,2026-01-29,gcp,us-west-2,low,batch,large,2026,1,29,5,0.005569620253164557,1.8983870967741936,low
22,job_26,1.58,477.52,293,2026-01-29,aws,sa-east-1,medium,batch,large,2026,1,29,5,0.005392491467576792,4.81875,low
22,job_22,0.31,477.89,195,2026-01-29,aws,sa-east-1,medium,batch,small,2026,1,29,5,0.0015897435897435897,4.81875,low
71,job_33,5.99,372.29,790,2026-01-29,gcp,us-east-1,medium,streaming,medium,2026,1,29,5,0.007582278481012658,4.1032,medium
128,job_10,0.35,25.11,297,2026-01-29,aws,us-west-2,low,streaming,small,2026,1,29,5,0.0011784511784511784,1.4877419354838708,low
8,job_32,3.36,323.4,635,2026-01-29,azure,sa-east-1,medium,streaming,medium,2026,1,29,5,0.005291338582677165,2.8724000000000003,medium
16,job_21,0.07,11.06,351,2026-01-30,aws,us-west-2,low,ad-hoc,small,2026,1,30,5,0.00019943019943019944,1.8697368421052631,low
198,job_34,9.23,254.86,811,2026-01-30,gcp,sa-east-1,medium,ad-hoc,large,2026,1,30,5,0.011381011097410606,3.7679166666666664,high
158,job_35,5.03,290.57,168,2026-01-30,aws,sa-east-1,low,batch,small,2026,1,30,5,0.02994047619047619,1.8199999999999998,medium
51,job_23,2.01,125.81,467,2026-01-30,azure,sa-east-1,low,batch,large,2026,1,30,5,0.004304068522483939,1.7944,medium
23,job_24,4.75,221.42,482,2026-01-30,azure,us-west-2,medium,batch,small,2026,1,30,5,0.009854771784232365,4.216111111111111,medium
117,job_27,0.37,434.4,504,2026-01-30,aws,us-west-2,medium,batch,small,2026,1,30,5,0.0007341269841269841,3.628095238095238,low
52,job_39,2.75,201.61,44,2026-01-30,aws,sa-east-1,low,streaming,medium,2026,1,30,5,0.0625,2.8495999999999997,medium
56,job_6,1.66,465.15,352,2026-01-30,gcp,sa-east-1,medium,ad-hoc,small,2026,1,30,5,0.004715909090909091,4.482272727272727,low
36,job_6,0.49,242.66,388,2026-01-30,azure,us-west-2,low,ad-hoc,small,2026,1,30,5,0.0012628865979381443,2.2348,low
105,job_23,0.19,228.25,291,2026-01-30,gcp,us-east-1,low,batch,large,2026,1,30,5,0.0006529209621993127,2.065925925925926,low
116,job_28,3.26,144.53,23,2026-01-30,azure,us-west-2,low,batch,large,2026,1,30,5,0.1417391304347826,2.5308333333333333,medium
42,job_10,2.94,347.58,85,2026-01-30,gcp,us-east-1,low,streaming,small,2026,1,30,5,0.03458823529411765,1.563809523809524,medium
97,job_21,12.09,280.01,1466,2026-01-30,aws,us-west-2,high,ad-hoc,small,2026,1,30,5,0.008246930422919508,9.324545454545454,high
24,job_20,15.89,369.15,1478,2026-01-30,azure,us-west-2,high,streaming,medium,2026,1,30,5,0.010751014884979702,7.641818181818182,high
145,job_30,0.19,138.98,411,2026-01-30,aws,us-east-1,low,ad-hoc,small,2026,1,30,5,0.00046228710462287105,2.2644,low
86,job_45,1.67,97.64,520,2026-01-30,azure,sa-east-1,high,ad-hoc,small,2026,1,30,5,0.0032115384615384614,8.375454545454545,low
15,job_33,2.61,421.45,811,2026-01-30,azure,us-west-2,medium,streaming,medium,2026,1,30,5,0.0032182490752157827,3.438947368421053,medium
16,job_36,0.58,103.82,304,2026-01-30,aws,us-west-2,low,ad-hoc,small,2026,1,30,5,0.0019078947368421052,1.8697368421052631,low
88,job_5,0.95,20.43,466,2026-01-30,aws,us-west-2,low,streaming,large,2026,1,30,5,0.00203862660944206,2.168235294117647,low
194,job_37,2.53,690.3,252,2026-01-30,aws,us-east-1,high,batch,medium,2026,1,30,5,0.01003968253968254,10.249375,medium
114,job_6,5.0,73.86,476,2026-01-30,gcp,us-west-2,high,ad-hoc,small,2026,1,30,5,0.01050420168067227,9.148333333333333,medium
61,job_11,2.76,296.88,393,2026-01-30,azure,us-east-1,low,streaming,small,2026,1,30,5,0.007022900763358778,2.8685714285714283,medium
131,job_39,32.36,72.91,30,2026-01-30,gcp,us-east-1,high,streaming,medium,2026,1,30,5,1.0786666666666667,12.356666666666667,high
73,job_2,1.16,123.71,159,2026-01-30,azure,us-east-1,low,batch,large,2026,1,30,5,0.007295597484276729,2.0014285714285713,low
53,job_7,0.44,221.68,451,2026-01-30,azure,sa-east-1,low,ad-hoc,medium,2026,1,30,5,0.000975609756097561,2.477826086956522,low
116,job_33,8.3,186.2,146,2026-01-30,azure,us-west-2,low,streaming,medium,2026,1,30,5,0.05684931506849315,2.5308333333333333,high
29,job_17,2.34,206.44,191,2026-01-30,gcp,sa-east-1,low,batch,small,2026,1,30,5,0.01225130890052356,1.8507407407407408,medium
4,job_7,2.76,170.75,202,2026-01-30,gcp,us-west-2,low,ad-hoc,medium,2026,1,30,5,0.013663366336633662,2.0425,medium
119,job_39,0.96,247.77,133,2026-01-30,gcp,us-west-2,low,streaming,medium,2026,1,30,5,0.007218045112781955,1.6035714285714284,low
113,job_18,0.1,346.99,395,2026-01-30,aws,sa-east-1,low,batch,small,2026,1,30,5,0.00025316455696202533,2.515,low
118,job_49,0.23,156.07,580,2026-01-30,gcp,us-west-2,medium,streaming,large,2026,1,30,5,0.0003965517241379311,2.977777777777778,low
152,job_3,1.51,108.02,263,2026-01-30,aws,us-east-1,low,batch,small,2026,1,30,5,0.005741444866920152,1.5795833333333331,low
4,job_26,0.56,108.21,443,2026-01-30,gcp,us-west-2,low,batch,large,2026,1,30,5,0.0012641083521444697,2.0425,low
49,job_49,3.4,237.25,159,2026-01-30,azure,us-west-2,low,streaming,large,2026,1,30,5,0.021383647798742137,1.8661538461538463,medium
168,job_18,0.86,149.93,441,2026-01-30,aws,sa-east-1,low,batch,small,2026,1,30,5,0.0019501133786848073,1.5860714285714284,low
75,job_6,0.18,264.23,319,2026-01-30,azure,us-east-1,low,ad-hoc,small,2026,1,30,5,0.0005642633228840126,1.7676923076923077,low
16,job_42,0.21,184.22,478,2026-01-30,aws,us-west-2,low,ad-hoc,small,2026,1,30,5,0.0004393305439330544,1.8697368421052631,low
17,job_46,9.22,151.59,731,2026-01-30,azure,us-west-2,medium,batch,small,2026,1,30,5,0.012612859097127224,4.394,high
13,job_31,0.26,84.74,383,2026-01-30,aws,sa-east-1,low,batch,small,2026,1,30,5,0.0006788511749347258,1.7563333333333333,low
118,job_5,1.6,446.49,391,2026-01-30,gcp,us-west-2,medium,streaming,large,2026,1,30,5,0.0040920716112531974,2.977777777777778,low
29,job_38,3.97,117.18,424,2026-01-30,gcp,sa-east-1,low,streaming,small,2026,1,30,5,0.009363207547169811,1.8507407407407408,medium
16,job_1,9.81,21.23,109,2026-01-30,aws,us-west-2,low,ad-hoc,small,2026,1,30,5,0.09000000000000001,1.8697368421052631,high
139,job_45,7.19,206.0,789,2026-01-30,gcp,us-east-1,medium,ad-hoc,small,2026,1,30,5,0.009112801013941699,7.71875,high
16,job_29,2.79,37.47,38,2026-01-30,aws,us-west-2,low,streaming,small,2026,1,30,5,0.07342105263157894,1.8697368421052631,medium
81,job_41,0.04,92.49,50,2026-01-30,gcp,sa-east-1,low,streaming,large,2026,1,30,5,0.0008,1.8499999999999999,low
151,job_19,1.42,122.64,912,2026-01-30,azure,sa-east-1,medium,ad-hoc,large,2026,1,30,5,0.001557017543859649,2.92037037037037,low
24,job_39,0.25,675.78,1900,2026-01-30,azure,us-west-2,high,streaming,medium,2026,1,30,5,0.00013157894736842105,7.641818181818182,low
15,job_26,10.24,441.56,952,2026-01-30,azure,us-west-2,medium,batch,large,2026,1,30,5,0.010756302521008404,3.438947368421053,high
77,job_43,5.45,38.81,1372,2026-01-30,azure,sa-east-1,high,batch,small,2026,1,30,5,0.003972303206997084,7.512173913043478,medium
22,job_29,6.61,206.52,791,2026-01-31,aws,sa-east-1,medium,streaming,small,2026,1,31,5,0.008356510745891277,4.81875,high
62,job_5,0.85,59.38,118,2026-01-31,aws,us-west-2,low,streaming,large,2026,1,31,5,0.007203389830508475,2.823478260869565,low
182,job_32,5.2,194.43,57,2026-01-31,gcp,sa-east-1,medium,streaming,medium,2026,1,31,5,0.0912280701754386,5.874333333333333,medium
63,job_41,2.4,208.13,406,2026-01-31,azure,sa-east-1,low,streaming,large,2026,1,31,5,0.005911330049261083,2.5116666666666663,medium
151,job_31,1.07,158.53,729,2026-01-31,azure,sa-east-1,medium,batch,small,2026,1,31,5,0.001467764060356653,2.92037037037037,low
199,job_7,1.08,321.75,757,2026-01-31,azure,sa-east-1,medium,ad-hoc,medium,2026,1,31,5,0.0014266842800528402,4.5,low
66,job_23,6.06,232.75,45,2026-01-31,azure,us-west-2,low,batch,large,2026,1,31,5,0.13466666666666666,1.4806666666666666,high
107,job_42,3.29,173.01,483,2026-01-31,aws,us-east-1,medium,ad-hoc,small,2026,1,31,5,0.006811594202898551,4.859259259259259,medium
84,job_49,0.99,86.52,482,2026-01-31,aws,us-west-2,low,streaming,large,2026,1,31,5,0.002053941908713693,1.6130434782608696,low
183,job_26,5.75,373.89,1218,2026-01-31,azure,us-east-1,high,batch,large,2026,1,31,5,0.004720853858784894,8.930769230769231,medium
128,job_23,0.78,129.1,323,2026-01-31,aws,us-west-2,low,batch,large,2026,1,31,5,0.002414860681114551,1.4877419354838708,low
7,job_45,0.77,165.09,284,2026-01-31,gcp,us-west-2,low,ad-hoc,small,2026,1,31,5,0.002711267605633803,1.4213636363636364,low
149,job_13,11.82,23.41,41,2026-01-31,aws,us-east-1,low,streaming,medium,2026,1,31,5,0.2882926829268293,2.9517857142857147,high
94,job_36,0.85,249.81,36,2026-01-31,gcp,us-east-1,low,ad-hoc,small,2026,1,31,5,0.02361111111111111,1.903125,low
151,job_37,0.43,130.54,869,2026-01-31,azure,sa-east-1,medium,batch,medium,2026,1,31,5,0.0004948216340621404,2.92037037037037,low
93,job_21,4.28,188.65,230,2026-01-31,aws,sa-east-1,low,ad-hoc,small,2026,1,31,5,0.018608695652173914,2.201875,medium
50,job_11,1.07,111.92,388,2026-01-31,azure,sa-east-1,medium,streaming,small,2026,1,31,5,0.0027577319587628866,3.636666666666667,low
47,job_6,2.79,233.15,185,2026-01-31,azure,sa-east-1,low,ad-hoc,small,2026,1,31,5,0.01508108108108108,2.320689655172414,medium
194,job_14,3.77,235.4,804,2026-01-31,aws,us-east-1,high,streaming,small,2026,1,31,5,0.004689054726368159,10.249375,medium
119,job_37,0.03,237.32,259,2026-01-31,gcp,us-west-2,low,batch,medium,2026,1,31,5,0.00011583011583011582,1.6035714285714284,low
95,job_18,0.81,271.97,186,2026-01-31,aws,us-east-1,high,batch,small,2026,1,31,5,0.00435483870967742,7.5075,low
97,job_47,5.43,110.53,1878,2026-01-31,aws,us-west-2,high,streaming,medium,2026,1,31,5,0.0028913738019169326,9.324545454545454,medium
63,job_37,0.12,31.51,401,2026-01-31,azure,sa-east-1,low,batch,medium,2026,1,31,5,0.0002992518703241895,2.5116666666666663,low
15,job_3,3.28,78.71,986,2026-01-31,azure,us-west-2,medium,batch,small,2026,1,31,5,0.00332657200811359,3.438947368421053,medium
156,job_44,8.41,437.85,1776,2026-01-31,gcp,sa-east-1,high,batch,medium,2026,1,31,5,0.0047353603603603606,8.37076923076923,high
58,job_25,1.78,312.44,94,2026-01-31,aws,us-east-1,low,batch,medium,2026,1,31,5,0.018936170212765956,1.9829999999999999,low
87,job_16,0.16,36.12,223,2026-01-31,gcp,us-east-1,low,streaming,large,2026,1,31,5,0.0007174887892376681,2.4670833333333335,low
38,job_31,2.69,190.79,355,2026-01-31,gcp,us-west-2,low,batch,small,2026,1,31,5,0.007577464788732394,1.8984,medium
38,job_11,3.89,163.66,219,2026-01-31,gcp,us-west-2,low,streaming,small,2026,1,31,5,0.01776255707762557,1.8984,medium
190,job_24,3.55,240.24,924,2026-01-31,gcp,us-east-1,high,batch,small,2026,1,31,5,0.003841991341991342,8.861304347826087,medium
161,job_19,0.24,96.13,56,2026-01-31,gcp,us-west-2,low,ad-hoc,large,2026,1,31,5,0.004285714285714286,1.9735999999999998,low
69,job_32,20.09,389.77,200,2026-01-31,azure,us-west-2,medium,streaming,medium,2026,1,31,5,0.10045,4.2176,high
165,job_30,0.42,580.02,838,2026-01-31,azure,sa-east-1,high,ad-hoc,small,2026,1,31,5,0.0005011933174224343,8.86,low
54,job_8,1.19,299.08,444,2026-01-31,aws,us-east-1,low,batch,large,2026,1,31,5,0.00268018018018018,2.6903571428571427,low
97,job_49,8.14,480.72,1664,2026-01-31,aws,us-west-2,high,streaming,large,2026,1,31,5,0.004891826923076923,9.324545454545454,high
171,job_2,1.18,308.97,175,2026-01-31,azure,us-west-2,low,batch,large,2026,1,31,5,0.0067428571428571425,2.0786956521739133,low
49,job_32,1.1,183.93,190,2026-01-31,azure,us-west-2,low,streaming,medium,2026,1,31,5,0.005789473684210527,1.8661538461538463,low
37,job_38,2.94,346.49,343,2026-01-31,gcp,us-west-2,low,streaming,small,2026,1,31,5,0.008571428571428572,1.6326086956521741,medium
