user_id,job_id,compute_hours,storage_gb,queries_run,date,cloud_provider,region,profile,job_type,instance_type,year,month,day,week,compute_per_query,avg_compute_per_user,usage_intensity,compute_cost,storage_cost,query_cost,region_mult,instance_mult,discount,total_cost
171,job_16,0.11,149.92,175,2026-01-29,azure,us-west-2,low,streaming,large,2026,1,29,5,0.0006285714285714,2.0786956521739133,low,0.12100000000000001,2.9983999999999997,0.17500000000000002,1.1,2.0,1.0,3.2943999999999996
126,job_9,0.76,164.87,271,2026-01-29,aws,us-west-2,low,ad-hoc,large,2026,1,29,5,0.0028044280442804,3.9012,low,0.8360000000000001,3.2974,0.271,1.1,2.0,1.0,4.4044
174,job_12,1.93,134.28,440,2026-01-29,azure,us-west-2,low,batch,small,2026,1,29,5,0.0043863636363636,2.163181818181818,low,1.0615,2.6856,0.44,1.1,1.0,1.0,4.1871
192,job_31,0.44,409.67,1652,2026-01-29,azure,sa-east-1,high,batch,small,2026,1,29,5,0.0002663438256658,8.749032258064515,low,0.264,8.1934,1.6520000000000001,1.2,1.0,1.0,10.1094
43,job_45,13.64,427.35,230,2026-01-29,gcp,sa-east-1,high,ad-hoc,small,2026,1,29,5,0.0593043478260869,9.005454545454546,high,7.3656,8.547,0.23,1.2,1.0,0.9,16.1426
9,job_38,3.23,135.85,70,2026-01-29,gcp,us-east-1,low,streaming,small,2026,1,29,5,0.0461428571428571,2.261,medium,1.615,2.717,0.07,1.0,1.0,1.0,4.402
81,job_19,9.77,3.98,325,2026-01-29,gcp,sa-east-1,low,ad-hoc,large,2026,1,29,5,0.0300615384615384,1.85,high,11.723999999999998,0.0796,0.325,1.2,2.0,1.0,12.128599999999997
129,job_47,0.34,343.36,23,2026-01-29,gcp,us-east-1,low,streaming,medium,2026,1,29,5,0.0147826086956521,1.936,low,0.255,6.8672,0.023,1.0,1.5,1.0,7.1452
91,job_8,0.56,44.97,214,2026-01-29,aws,us-west-2,low,batch,large,2026,1,29,5,0.0026168224299065,1.7157142857142855,low,0.6160000000000001,0.8994,0.214,1.1,2.0,1.0,1.7294
67,job_41,0.59,114.25,481,2026-01-29,azure,sa-east-1,low,streaming,large,2026,1,29,5,0.0012266112266112,1.8656,low,0.708,2.285,0.481,1.2,2.0,1.0,3.474
192,job_32,1.95,506.98,1380,2026-01-29,azure,sa-east-1,high,streaming,medium,2026,1,29,5,0.0014130434782608,8.749032258064515,low,1.755,10.1396,1.3800000000000001,1.2,1.5,1.0,13.274600000000001
48,job_46,9.87,280.65,99,2026-01-29,aws,sa-east-1,low,batch,small,2026,1,29,5,0.0996969696969696,2.8644,high,5.922,5.6129999999999995,0.099,1.2,1.0,1.0,11.634
136,job_10,0.58,118.09,338,2026-01-29,gcp,us-east-1,low,streaming,small,2026,1,29,5,0.0017159763313609,2.246551724137931,low,0.29,2.3618,0.338,1.0,1.0,1.0,2.9898000000000002
49,job_39,2.37,25.01,66,2026-01-29,azure,us-west-2,low,streaming,medium,2026,1,29,5,0.0359090909090909,1.8661538461538465,medium,1.9552500000000002,0.5002000000000001,0.066,1.1,1.5,1.0,2.52145
72,job_43,0.03,293.83,374,2026-01-29,azure,us-west-2,low,batch,small,2026,1,29,5,8.021390374331551e-05,1.906,low,0.0165,5.8766,0.374,1.1,1.0,1.0,6.267099999999999
2,job_3,0.33,328.58,425,2026-01-29,aws,us-west-2,low,batch,small,2026,1,29,5,0.0007764705882352,1.5665,low,0.18150000000000002,6.5716,0.425,1.1,1.0,1.0,7.1781
72,job_35,1.15,227.71,287,2026-01-29,azure,us-west-2,low,batch,small,2026,1,29,5,0.0040069686411149,1.906,low,0.6325,4.554200000000001,0.28700000000000003,1.1,1.0,1.0,5.473700000000001
189,job_35,6.22,253.17,402,2026-01-29,azure,us-east-1,low,batch,small,2026,1,29,5,0.0154726368159203,1.3622222222222222,high,3.11,5.0634,0.402,1.0,1.0,1.0,8.575399999999998
54,job_20,2.45,210.79,33,2026-01-29,aws,us-east-1,low,streaming,medium,2026,1,29,5,0.0742424242424242,2.6903571428571427,medium,1.8375000000000001,4.2158,0.033,1.0,1.5,1.0,6.0863000000000005
168,job_35,0.87,131.0,88,2026-01-29,aws,sa-east-1,low,batch,small,2026,1,29,5,0.0098863636363636,1.5860714285714284,low,0.522,2.62,0.088,1.2,1.0,1.0,3.2300000000000004
200,job_12,1.87,376.21,380,2026-01-29,aws,sa-east-1,medium,batch,small,2026,1,29,5,0.0049210526315789,3.313333333333333,low,1.122,7.5241999999999996,0.38,1.2,1.0,1.0,9.026200000000001
106,job_10,4.01,153.84,468,2026-01-29,gcp,us-west-2,low,streaming,small,2026,1,29,5,0.008568376068376,2.200416666666667,medium,2.2055000000000002,3.0768,0.468,1.1,1.0,1.0,5.7503
83,job_23,9.27,167.8,476,2026-01-29,azure,sa-east-1,high,batch,large,2026,1,29,5,0.0194747899159663,7.239473684210527,high,11.123999999999999,3.3560000000000003,0.47600000000000003,1.2,2.0,1.0,14.956
18,job_39,0.29,313.05,24,2026-01-29,azure,sa-east-1,low,streaming,medium,2026,1,29,5,0.0120833333333333,1.3175,low,0.26099999999999995,6.261,0.024,1.2,1.5,1.0,6.546
74,job_39,5.2,106.9,484,2026-01-29,azure,us-west-2,medium,streaming,medium,2026,1,29,5,0.0107438016528925,2.9016,medium,4.290000000000001,2.1380000000000003,0.484,1.1,1.5,1.0,6.912000000000001
114,job_18,15.55,196.34,584,2026-01-29,gcp,us-west-2,high,batch,small,2026,1,29,5,0.0266267123287671,9.148333333333332,high,7.69725,3.9268,0.584,1.1,1.0,0.9,12.20805
27,job_27,9.0,392.12,185,2026-01-29,aws,us-west-2,medium,batch,small,2026,1,29,5,0.0486486486486486,4.896315789473684,high,4.95,7.8424000000000005,0.185,1.1,1.0,1.0,12.977400000000001
192,job_42,5.94,213.4,492,2026-01-29,azure,sa-east-1,high,ad-hoc,small,2026,1,29,5,0.0120731707317073,8.749032258064515,medium,3.564,4.268,0.492,1.2,1.0,1.0,8.324
58,job_14,0.7,39.38,200,2026-01-29,aws,us-east-1,low,streaming,small,2026,1,29,5,0.0034999999999999,1.983,low,0.35,0.7876000000000001,0.2,1.0,1.0,1.0,1.3376
174,job_16,2.79,252.44,58,2026-01-29,azure,us-west-2,low,streaming,large,2026,1,29,5,0.048103448275862,2.163181818181818,medium,3.0690000000000004,5.0488,0.058,1.1,2.0,1.0,8.1758
101,job_35,1.38,215.58,567,2026-01-29,gcp,sa-east-1,medium,batch,small,2026,1,29,5,0.0024338624338624,3.2725,low,0.828,4.3116,0.5670000000000001,1.2,1.0,1.0,5.706600000000001
99,job_3,1.06,279.09,373,2026-01-29,aws,us-west-2,low,batch,small,2026,1,29,5,0.0028418230563002,1.7432,low,0.5830000000000001,5.581799999999999,0.373,1.1,1.0,1.0,6.5378
199,job_23,5.5,65.36,894,2026-01-29,azure,sa-east-1,medium,batch,large,2026,1,29,5,0.006152125279642,4.5,medium,6.6,1.3072,0.894,1.2,2.0,1.0,8.8012
42,job_5,4.21,244.37,89,2026-01-29,gcp,us-east-1,low,streaming,large,2026,1,29,5,0.0473033707865168,1.563809523809524,medium,4.21,4.8874,0.089,1.0,2.0,1.0,9.1864
118,job_32,1.18,155.4,45,2026-01-29,gcp,us-west-2,medium,streaming,medium,2026,1,29,5,0.0262222222222222,2.977777777777778,low,0.9735,3.108,0.045,1.1,1.5,1.0,4.1265
26,job_25,0.34,261.92,333,2026-01-29,aws,us-west-2,low,batch,medium,2026,1,29,5,0.001021021021021,2.114090909090909,low,0.2805,5.2384,0.333,1.1,1.5,1.0,5.8519000000000005
43,job_45,0.09,110.14,1110,2026-01-29,gcp,sa-east-1,high,ad-hoc,small,2026,1,29,5,8.108108108108108e-05,9.005454545454546,low,0.054,2.2028,1.11,1.2,1.0,1.0,3.3667999999999996
76,job_25,5.06,299.68,922,2026-01-29,azure,us-east-1,medium,batch,medium,2026,1,29,5,0.0054880694143167,3.0675,medium,3.795,5.993600000000001,0.922,1.0,1.5,1.0,10.710600000000001
70,job_24,20.47,269.27,1520,2026-01-29,aws,us-east-1,high,batch,small,2026,1,29,5,0.0134671052631578,6.96952380952381,high,9.2115,5.3854,1.52,1.0,1.0,0.9,16.116899999999998
162,job_26,1.13,22.84,265,2026-01-29,gcp,sa-east-1,low,batch,large,2026,1,29,5,0.0042641509433962,2.014333333333333,low,1.3559999999999999,0.4568,0.265,1.2,2.0,1.0,2.0778
18,job_30,0.86,118.67,66,2026-01-29,azure,sa-east-1,low,ad-hoc,small,2026,1,29,5,0.013030303030303,1.3175,low,0.516,2.3734,0.066,1.2,1.0,1.0,2.9554
175,job_28,0.88,223.1,158,2026-01-29,gcp,us-west-2,low,batch,large,2026,1,29,5,0.0055696202531645,1.8983870967741936,low,0.9680000000000001,4.462,0.158,1.1,2.0,1.0,5.588
22,job_26,1.58,477.52,293,2026-01-29,aws,sa-east-1,medium,batch,large,2026,1,29,5,0.0053924914675767,4.81875,low,1.896,9.5504,0.293,1.2,2.0,1.0,11.7394
22,job_22,0.31,477.89,195,2026-01-29,aws,sa-east-1,medium,batch,small,2026,1,29,5,0.0015897435897435,4.81875,low,0.186,9.5578,0.195,1.2,1.0,1.0,9.9388
71,job_33,5.99,372.29,790,2026-01-29,gcp,us-east-1,medium,streaming,medium,2026,1,29,5,0.0075822784810126,4.1032,medium,4.4925,7.4458,0.79,1.0,1.5,1.0,12.7283
128,job_10,0.35,25.11,297,2026-01-29,aws,us-west-2,low,streaming,small,2026,1,29,5,0.0011784511784511,1.4877419354838708,low,0.1925,0.5022,0.297,1.1,1.0,1.0,0.9917
8,job_32,3.36,323.4,635,2026-01-29,azure,sa-east-1,medium,streaming,medium,2026,1,29,5,0.0052913385826771,2.8724000000000003,medium,3.0239999999999996,6.468,0.635,1.2,1.5,1.0,10.126999999999999
16,job_21,0.07,11.06,351,2026-01-30,aws,us-west-2,low,ad-hoc,small,2026,1,30,5,0.0001994301994301,1.8697368421052631,low,0.038500000000000006,0.2212,0.35100000000000003,1.1,1.0,1.0,0.6107
198,job_34,9.23,254.86,811,2026-01-30,gcp,sa-east-1,medium,ad-hoc,large,2026,1,30,5,0.0113810110974106,3.7679166666666655,high,11.076,5.0972,0.811,1.2,2.0,1.0,16.9842
158,job_35,5.03,290.57,168,2026-01-30,aws,sa-east-1,low,batch,small,2026,1,30,5,0.0299404761904761,1.82,medium,3.0180000000000002,5.8114,0.168,1.2,1.0,1.0,8.997399999999999
51,job_23,2.01,125.81,467,2026-01-30,azure,sa-east-1,low,batch,large,2026,1,30,5,0.0043040685224839,1.7944,medium,2.4119999999999995,2.5162,0.467,1.2,2.0,1.0,5.395199999999999
23,job_24,4.75,221.42,482,2026-01-30,azure,us-west-2,medium,batch,small,2026,1,30,5,0.0098547717842323,4.216111111111111,medium,2.6125000000000003,4.4284,0.482,1.1,1.0,1.0,7.522900000000001
117,job_27,0.37,434.4,504,2026-01-30,aws,us-west-2,medium,batch,small,2026,1,30,5,0.0007341269841269,3.628095238095238,low,0.20350000000000001,8.688,0.504,1.1,1.0,1.0,9.3955
52,job_39,2.75,201.61,44,2026-01-30,aws,sa-east-1,low,streaming,medium,2026,1,30,5,0.0625,2.8496,medium,2.4749999999999996,4.0322000000000005,0.044,1.2,1.5,1.0,6.5512
56,job_6,1.66,465.15,352,2026-01-30,gcp,sa-east-1,medium,ad-hoc,small,2026,1,30,5,0.004715909090909,4.482272727272727,low,0.9959999999999999,9.302999999999999,0.352,1.2,1.0,1.0,10.651
36,job_6,0.49,242.66,388,2026-01-30,azure,us-west-2,low,ad-hoc,small,2026,1,30,5,0.0012628865979381,2.2348,low,0.2695,4.8532,0.388,1.1,1.0,1.0,5.5107
105,job_23,0.19,228.25,291,2026-01-30,gcp,us-east-1,low,batch,large,2026,1,30,5,0.0006529209621993,2.065925925925926,low,0.19,4.565,0.291,1.0,2.0,1.0,5.046000000000001
116,job_28,3.26,144.53,23,2026-01-30,azure,us-west-2,low,batch,large,2026,1,30,5,0.1417391304347826,2.5308333333333333,medium,3.586,2.8906,0.023,1.1,2.0,1.0,6.499599999999999
42,job_10,2.94,347.58,85,2026-01-30,gcp,us-east-1,low,streaming,small,2026,1,30,5,0.0345882352941176,1.563809523809524,medium,1.47,6.9516,0.085,1.0,1.0,1.0,8.5066
97,job_21,12.09,280.01,1466,2026-01-30,aws,us-west-2,high,ad-hoc,small,2026,1,30,5,0.0082469304229195,9.324545454545454,high,5.9845500000000005,5.6002,1.466,1.1,1.0,0.9,13.050749999999999
24,job_20,15.89,369.15,1478,2026-01-30,azure,us-west-2,high,streaming,medium,2026,1,30,5,0.0107510148849797,7.641818181818182,high,11.798325000000002,7.383,1.478,1.1,1.5,0.9,20.659325000000003
145,job_30,0.19,138.98,411,2026-01-30,aws,us-east-1,low,ad-hoc,small,2026,1,30,5,0.0004622871046228,2.2644,low,0.095,2.7796,0.41100000000000003,1.0,1.0,1.0,3.2856
86,job_45,1.67,97.64,520,2026-01-30,azure,sa-east-1,high,ad-hoc,small,2026,1,30,5,0.0032115384615384,8.375454545454545,low,1.002,1.9528,0.52,1.2,1.0,1.0,3.4748
15,job_33,2.61,421.45,811,2026-01-30,azure,us-west-2,medium,streaming,medium,2026,1,30,5,0.0032182490752157,3.438947368421053,medium,2.15325,8.429,0.811,1.1,1.5,1.0,11.39325
16,job_36,0.58,103.82,304,2026-01-30,aws,us-west-2,low,ad-hoc,small,2026,1,30,5,0.0019078947368421,1.8697368421052631,low,0.319,2.0764,0.304,1.1,1.0,1.0,2.6994
88,job_5,0.95,20.43,466,2026-01-30,aws,us-west-2,low,streaming,large,2026,1,30,5,0.002038626609442,2.168235294117647,low,1.045,0.4086,0.466,1.1,2.0,1.0,1.9196
194,job_37,2.53,690.3,252,2026-01-30,aws,us-east-1,high,batch,medium,2026,1,30,5,0.0100396825396825,10.249375,medium,1.8975,13.806,0.252,1.0,1.5,1.0,15.955499999999999
114,job_6,5.0,73.86,476,2026-01-30,gcp,us-west-2,high,ad-hoc,small,2026,1,30,5,0.0105042016806722,9.148333333333332,medium,2.75,1.4772,0.47600000000000003,1.1,1.0,1.0,4.7032
61,job_11,2.76,296.88,393,2026-01-30,azure,us-east-1,low,streaming,small,2026,1,30,5,0.0070229007633587,2.8685714285714283,medium,1.38,5.9376,0.393,1.0,1.0,1.0,7.7105999999999995
131,job_39,32.36,72.91,30,2026-01-30,gcp,us-east-1,high,streaming,medium,2026,1,30,5,1.0786666666666669,12.356666666666667,high,21.843,1.4582,0.03,1.0,1.5,0.9,23.331200000000003
73,job_2,1.16,123.71,159,2026-01-30,azure,us-east-1,low,batch,large,2026,1,30,5,0.0072955974842767,2.001428571428572,low,1.16,2.4741999999999997,0.159,1.0,2.0,1.0,3.7931999999999997
53,job_7,0.44,221.68,451,2026-01-30,azure,sa-east-1,low,ad-hoc,medium,2026,1,30,5,0.0009756097560975,2.477826086956522,low,0.39599999999999996,4.4336,0.451,1.2,1.5,1.0,5.2806
116,job_33,8.3,186.2,146,2026-01-30,azure,us-west-2,low,streaming,medium,2026,1,30,5,0.0568493150684931,2.5308333333333333,high,6.847500000000001,3.7239999999999998,0.146,1.1,1.5,1.0,10.717500000000001
29,job_17,2.34,206.44,191,2026-01-30,gcp,sa-east-1,low,batch,small,2026,1,30,5,0.0122513089005235,1.8507407407407408,medium,1.404,4.1288,0.191,1.2,1.0,1.0,5.7238
4,job_7,2.76,170.75,202,2026-01-30,gcp,us-west-2,low,ad-hoc,medium,2026,1,30,5,0.0136633663366336,2.0425,medium,2.277,3.415,0.202,1.1,1.5,1.0,5.894
119,job_39,0.96,247.77,133,2026-01-30,gcp,us-west-2,low,streaming,medium,2026,1,30,5,0.0072180451127819,1.6035714285714284,low,0.792,4.9554,0.133,1.1,1.5,1.0,5.8804
113,job_18,0.1,346.99,395,2026-01-30,aws,sa-east-1,low,batch,small,2026,1,30,5,0.000253164556962,2.515,low,0.06,6.9398,0.395,1.2,1.0,1.0,7.3948
118,job_49,0.23,156.07,580,2026-01-30,gcp,us-west-2,medium,streaming,large,2026,1,30,5,0.0003965517241379,2.977777777777778,low,0.25300000000000006,3.1214,0.58,1.1,2.0,1.0,3.9544
152,job_3,1.51,108.02,263,2026-01-30,aws,us-east-1,low,batch,small,2026,1,30,5,0.0057414448669201,1.5795833333333331,low,0.755,2.1604,0.263,1.0,1.0,1.0,3.1784
4,job_26,0.56,108.21,443,2026-01-30,gcp,us-west-2,low,batch,large,2026,1,30,5,0.0012641083521444,2.0425,low,0.6160000000000001,2.1642,0.443,1.1,2.0,1.0,3.2232000000000003
49,job_49,3.4,237.25,159,2026-01-30,azure,us-west-2,low,streaming,large,2026,1,30,5,0.0213836477987421,1.8661538461538465,medium,3.74,4.745,0.159,1.1,2.0,1.0,8.644
168,job_18,0.86,149.93,441,2026-01-30,aws,sa-east-1,low,batch,small,2026,1,30,5,0.0019501133786848,1.5860714285714284,low,0.516,2.9986,0.441,1.2,1.0,1.0,3.9556
75,job_6,0.18,264.23,319,2026-01-30,azure,us-east-1,low,ad-hoc,small,2026,1,30,5,0.000564263322884,1.7676923076923077,low,0.09,5.2846,0.319,1.0,1.0,1.0,5.6936
16,job_42,0.21,184.22,478,2026-01-30,aws,us-west-2,low,ad-hoc,small,2026,1,30,5,0.000439330543933,1.8697368421052631,low,0.1155,3.6844,0.47800000000000004,1.1,1.0,1.0,4.2779
17,job_46,9.22,151.59,731,2026-01-30,azure,us-west-2,medium,batch,small,2026,1,30,5,0.0126128590971272,4.394,high,5.071000000000001,3.0318,0.731,1.1,1.0,1.0,8.8338
13,job_31,0.26,84.74,383,2026-01-30,aws,sa-east-1,low,batch,small,2026,1,30,5,0.0006788511749347,1.7563333333333333,low,0.156,1.6947999999999999,0.383,1.2,1.0,1.0,2.2337999999999996
118,job_5,1.6,446.49,391,2026-01-30,gcp,us-west-2,medium,streaming,large,2026,1,30,5,0.0040920716112531,2.977777777777778,low,1.7600000000000002,8.9298,0.391,1.1,2.0,1.0,11.0808
29,job_38,3.97,117.18,424,2026-01-30,gcp,sa-east-1,low,streaming,small,2026,1,30,5,0.0093632075471698,1.8507407407407408,medium,2.382,2.3436000000000003,0.424,1.2,1.0,1.0,5.1496
16,job_1,9.81,21.23,109,2026-01-30,aws,us-west-2,low,ad-hoc,small,2026,1,30,5,0.09,1.8697368421052631,high,5.395500000000001,0.42460000000000003,0.109,1.1,1.0,1.0,5.929100000000001
139,job_45,7.19,206.0,789,2026-01-30,gcp,us-east-1,medium,ad-hoc,small,2026,1,30,5,0.0091128010139416,7.71875,high,3.595,4.12,0.789,1.0,1.0,1.0,8.504
16,job_29,2.79,37.47,38,2026-01-30,aws,us-west-2,low,streaming,small,2026,1,30,5,0.0734210526315789,1.8697368421052631,medium,1.5345000000000002,0.7494,0.038,1.1,1.0,1.0,2.3219
81,job_41,0.04,92.49,50,2026-01-30,gcp,sa-east-1,low,streaming,large,2026,1,30,5,0.0008,1.85,low,0.048,1.8497999999999999,0.05,1.2,2.0,1.0,1.9478
151,job_19,1.42,122.64,912,2026-01-30,azure,sa-east-1,medium,ad-hoc,large,2026,1,30,5,0.0015570175438596,2.92037037037037,low,1.704,2.4528,0.912,1.2,2.0,1.0,5.0687999999999995
24,job_39,0.25,675.78,1900,2026-01-30,azure,us-west-2,high,streaming,medium,2026,1,30,5,0.0001315789473684,7.641818181818182,low,0.20625000000000002,13.5156,1.9000000000000001,1.1,1.5,1.0,15.62185
15,job_26,10.24,441.56,952,2026-01-30,azure,us-west-2,medium,batch,large,2026,1,30,5,0.0107563025210084,3.438947368421053,high,10.1376,8.8312,0.9520000000000001,1.1,2.0,0.9,19.920800000000003
77,job_43,5.45,38.81,1372,2026-01-30,azure,sa-east-1,high,batch,small,2026,1,30,5,0.003972303206997,7.512173913043478,medium,3.27,0.7762000000000001,1.372,1.2,1.0,1.0,5.4182
22,job_29,6.61,206.52,791,2026-01-31,aws,sa-east-1,medium,streaming,small,2026,1,31,5,0.0083565107458912,4.81875,high,3.966,4.1304,0.791,1.2,1.0,1.0,8.8874
62,job_5,0.85,59.38,118,2026-01-31,aws,us-west-2,low,streaming,large,2026,1,31,5,0.0072033898305084,2.823478260869565,low,0.935,1.1876,0.11800000000000001,1.1,2.0,1.0,2.2406
182,job_32,5.2,194.43,57,2026-01-31,gcp,sa-east-1,medium,streaming,medium,2026,1,31,5,0.0912280701754386,5.874333333333333,medium,4.68,3.8886000000000003,0.057,1.2,1.5,1.0,8.6256
63,job_41,2.4,208.13,406,2026-01-31,azure,sa-east-1,low,streaming,large,2026,1,31,5,0.005911330049261,2.5116666666666663,medium,2.88,4.1626,0.406,1.2,2.0,1.0,7.4486
151,job_31,1.07,158.53,729,2026-01-31,azure,sa-east-1,medium,batch,small,2026,1,31,5,0.0014677640603566,2.92037037037037,low,0.642,3.1706000000000003,0.729,1.2,1.0,1.0,4.5416
199,job_7,1.08,321.75,757,2026-01-31,azure,sa-east-1,medium,ad-hoc,medium,2026,1,31,5,0.0014266842800528,4.5,low,0.972,6.4350000000000005,0.757,1.2,1.5,1.0,8.164
66,job_23,6.06,232.75,45,2026-01-31,azure,us-west-2,low,batch,large,2026,1,31,5,0.1346666666666666,1.4806666666666666,high,6.666,4.655,0.045,1.1,2.0,1.0,11.366000000000001
107,job_42,3.29,173.01,483,2026-01-31,aws,us-east-1,medium,ad-hoc,small,2026,1,31,5,0.0068115942028985,4.859259259259259,medium,1.645,3.4602,0.483,1.0,1.0,1.0,5.5882
84,job_49,0.99,86.52,482,2026-01-31,aws,us-west-2,low,streaming,large,2026,1,31,5,0.0020539419087136,1.6130434782608696,low,1.089,1.7304,0.482,1.1,2.0,1.0,3.3014
183,job_26,5.75,373.89,1218,2026-01-31,azure,us-east-1,high,batch,large,2026,1,31,5,0.0047208538587848,8.930769230769231,medium,5.75,7.4778,1.218,1.0,2.0,1.0,14.4458
128,job_23,0.78,129.1,323,2026-01-31,aws,us-west-2,low,batch,large,2026,1,31,5,0.0024148606811145,1.4877419354838708,low,0.8580000000000001,2.582,0.323,1.1,2.0,1.0,3.763
7,job_45,0.77,165.09,284,2026-01-31,gcp,us-west-2,low,ad-hoc,small,2026,1,31,5,0.0027112676056338,1.4213636363636364,low,0.42350000000000004,3.3018,0.28400000000000003,1.1,1.0,1.0,4.0093000000000005
149,job_13,11.82,23.41,41,2026-01-31,aws,us-east-1,low,streaming,medium,2026,1,31,5,0.2882926829268293,2.9517857142857147,high,7.9785,0.4682,0.041,1.0,1.5,0.9,8.4877
94,job_36,0.85,249.81,36,2026-01-31,gcp,us-east-1,low,ad-hoc,small,2026,1,31,5,0.0236111111111111,1.903125,low,0.425,4.9962,0.036000000000000004,1.0,1.0,1.0,5.457199999999999
151,job_37,0.43,130.54,869,2026-01-31,azure,sa-east-1,medium,batch,medium,2026,1,31,5,0.0004948216340621,2.92037037037037,low,0.38699999999999996,2.6108,0.869,1.2,1.5,1.0,3.8667999999999996
93,job_21,4.28,188.65,230,2026-01-31,aws,sa-east-1,low,ad-hoc,small,2026,1,31,5,0.0186086956521739,2.201875,medium,2.568,3.773,0.23,1.2,1.0,1.0,6.571000000000001
50,job_11,1.07,111.92,388,2026-01-31,azure,sa-east-1,medium,streaming,small,2026,1,31,5,0.0027577319587628,3.636666666666667,low,0.642,2.2384,0.388,1.2,1.0,1.0,3.2683999999999997
47,job_6,2.79,233.15,185,2026-01-31,azure,sa-east-1,low,ad-hoc,small,2026,1,31,5,0.015081081081081,2.320689655172414,medium,1.674,4.663,0.185,1.2,1.0,1.0,6.521999999999999
194,job_14,3.77,235.4,804,2026-01-31,aws,us-east-1,high,streaming,small,2026,1,31,5,0.0046890547263681,10.249375,medium,1.885,4.708,0.804,1.0,1.0,1.0,7.397
119,job_37,0.03,237.32,259,2026-01-31,gcp,us-west-2,low,batch,medium,2026,1,31,5,0.0001158301158301,1.6035714285714284,low,0.02475,4.7464,0.259,1.1,1.5,1.0,5.030150000000001
95,job_18,0.81,271.97,186,2026-01-31,aws,us-east-1,high,batch,small,2026,1,31,5,0.0043548387096774,7.5075,low,0.405,5.439400000000001,0.186,1.0,1.0,1.0,6.030400000000001
97,job_47,5.43,110.53,1878,2026-01-31,aws,us-west-2,high,streaming,medium,2026,1,31,5,0.0028913738019169,9.324545454545454,medium,4.47975,2.2106,1.8780000000000001,1.1,1.5,1.0,8.56835
63,job_37,0.12,31.51,401,2026-01-31,azure,sa-east-1,low,batch,medium,2026,1,31,5,0.0002992518703241,2.5116666666666663,low,0.10799999999999998,0.6302000000000001,0.401,1.2,1.5,1.0,1.1392000000000002
15,job_3,3.28,78.71,986,2026-01-31,azure,us-west-2,medium,batch,small,2026,1,31,5,0.0033265720081135,3.438947368421053,medium,1.804,1.5741999999999998,0.986,1.1,1.0,1.0,4.364199999999999
156,job_44,8.41,437.85,1776,2026-01-31,gcp,sa-east-1,high,batch,medium,2026,1,31,5,0.0047353603603603,8.37076923076923,high,7.568999999999999,8.757000000000001,1.776,1.2,1.5,1.0,18.102
58,job_25,1.78,312.44,94,2026-01-31,aws,us-east-1,low,batch,medium,2026,1,31,5,0.0189361702127659,1.983,low,1.335,6.2488,0.094,1.0,1.5,1.0,7.6778
87,job_16,0.16,36.12,223,2026-01-31,gcp,us-east-1,low,streaming,large,2026,1,31,5,0.0007174887892376,2.467083333333333,low,0.16,0.7223999999999999,0.223,1.0,2.0,1.0,1.1054
38,job_31,2.69,190.79,355,2026-01-31,gcp,us-west-2,low,batch,small,2026,1,31,5,0.0075774647887323,1.8984,medium,1.4795,3.8158,0.355,1.1,1.0,1.0,5.6503
38,job_11,3.89,163.66,219,2026-01-31,gcp,us-west-2,low,streaming,small,2026,1,31,5,0.0177625570776255,1.8984,medium,2.1395000000000004,3.2732,0.219,1.1,1.0,1.0,5.631700000000001
190,job_24,3.55,240.24,924,2026-01-31,gcp,us-east-1,high,batch,small,2026,1,31,5,0.0038419913419913,8.861304347826087,medium,1.775,4.8048,0.924,1.0,1.0,1.0,7.503800000000001
161,job_19,0.24,96.13,56,2026-01-31,gcp,us-west-2,low,ad-hoc,large,2026,1,31,5,0.0042857142857142,1.9736,low,0.264,1.9225999999999999,0.056,1.1,2.0,1.0,2.2426
69,job_32,20.09,389.77,200,2026-01-31,azure,us-west-2,medium,streaming,medium,2026,1,31,5,0.10045,4.2176,high,14.916825000000003,7.7954,0.2,1.1,1.5,0.9,22.912225000000003
165,job_30,0.42,580.02,838,2026-01-31,azure,sa-east-1,high,ad-hoc,small,2026,1,31,5,0.0005011933174224,8.86,low,0.252,11.6004,0.838,1.2,1.0,1.0,12.6904
54,job_8,1.19,299.08,444,2026-01-31,aws,us-east-1,low,batch,large,2026,1,31,5,0.0026801801801801,2.6903571428571427,low,1.19,5.9816,0.444,1.0,2.0,1.0,7.6156
97,job_49,8.14,480.72,1664,2026-01-31,aws,us-west-2,high,streaming,large,2026,1,31,5,0.0048918269230769,9.324545454545454,high,8.954,9.614400000000002,1.6640000000000001,1.1,2.0,1.0,20.232400000000005
171,job_2,1.18,308.97,175,2026-01-31,azure,us-west-2,low,batch,large,2026,1,31,5,0.0067428571428571,2.0786956521739133,low,1.298,6.179400000000001,0.17500000000000002,1.1,2.0,1.0,7.652400000000001
49,job_32,1.1,183.93,190,2026-01-31,azure,us-west-2,low,streaming,medium,2026,1,31,5,0.0057894736842105,1.8661538461538465,low,0.9075000000000002,3.6786000000000003,0.19,1.1,1.5,1.0,4.7761000000000005
37,job_38,2.94,346.49,343,2026-01-31,gcp,us-west-2,low,streaming,small,2026,1,31,5,0.0085714285714285,1.632608695652174,medium,1.617,6.9298,0.343,1.1,1.0,1.0,8.889800000000001
